,Metros cuadrados,Metros cuadrados techados,Parqueo,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Alquiler,Mantenimiento,Departamento,Ate Vitarte,Barranco,Breña,Callao_Luriganch_Ancon_Carabay_PuentePie,Cañete,Chaclacayo,Chorrillos_VillaSalvador_VMT,Cienegui_Pachacam_Lurin,Comas,Jesus Maria,La Molina,La Victoria,Lince,Los Olivos,Magdalena,Magdalena del Mar,Mala,Miraflores,Pucusana,Pueblo Libre,Punta Hermosa,Punta Negra,Rimac_Agust_Independen,San Antonio,San Bartolo,San Borja,San Isidro,San Luis,San Martín de Porres,San Miguel,Santa Anita,Santa Maria del Mar,Santiago de Surco,Surquillo,log_alquiler
4279,160.0,160.0,2,3.0,20.0,1,5,6630.0,720.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799360083179907
4280,320.0,320.0,2,4.0,4.0,0,6,9296.0,620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.137339479091693
4281,196.0,196.0,2,3.0,14.0,0,5,5976.0,610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.695506726812653
4282,120.0,120.0,1,2.0,15.0,0,7,2822.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.945201132412759
4283,235.0,235.0,2,3.0,14.0,0,6,9180.0,780.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.124782483614537
4284,120.0,112.0,1,2.0,20.0,0,4,4316.0,291.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.370084326378025
4285,105.0,105.0,2,2.0,5.0,0,2,3652.0,540.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20303024171486
4286,122.0,122.0,2,3.0,1.0,0,8,3984.0,640.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.290041618704489
4287,46.0,46.0,1,1.0,3.0,0,4,2210.0,180.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.700747794511798
4288,516.0,330.0,4,3.0,3.0,0,6,16600.0,2950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.717157974344635
4289,188.0,163.0,1,2.0,8.0,0,5,5312.0,380.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57772369115627
4290,256.0,256.0,3,3.0,6.0,0,9,10880.0,1048.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.294681520409934
4291,175.0,175.0,1,2.0,59.0,0,3,3984.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.290041618704489
4292,180.0,180.0,3,3.0,3.0,0,8,6640.0,620.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4293,70.0,70.0,0,1.0,11.0,0,3,2656.0,100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.884576510596324
4294,200.0,200.0,2,3.0,12.0,0,10,7480.0,700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.919988070968524
4295,297.0,297.0,2,3.0,8.0,0,6,9628.0,1050.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.172430798902962
4296,228.0,200.0,2,3.0,10.0,0,4,4980.0,570.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.513185170018698
4297,150.0,150.0,1,3.0,5.0,0,7,6640.0,800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4298,190.0,190.0,2,3.0,15.0,0,5,6640.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.80086724247048
4299,180.0,180.0,2,3.0,20.0,0,5,6308.0,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.74957394808293
4300,196.0,196.0,2,3.0,4.0,0,6,5478.0,750.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.608495349823023
4301,265.0,265.0,2,3.0,6.0,0,18,6460.0,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.773384596776648
4302,172.0,389.0,2,3.0,4.0,0,7,14940.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.611797458686809
4303,160.0,160.0,1,3.0,23.0,0,3,2652.0,200.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.883069351305753
4304,309.0,252.0,2,4.0,15.0,1,4,8300.0,870.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02401079378469
4305,102.0,102.0,0,3.0,40.0,0,5,2822.0,220.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.945201132412759
4306,131.0,131.0,1,2.0,21.0,0,21,4590.0,560.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.431635303054591
4307,160.0,160.0,1,3.0,16.0,1,3,4420.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.393894975071744
4308,100.0,100.0,1,2.0,5.0,0,5,3740.0,420.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.226840890408578
4309,270.0,270.0,3,4.0,9.0,0,8,10956.0,650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.301642530382969
4310,110.0,110.0,2,3.0,4.0,0,10,4080.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.313852267398207
4311,153.0,153.0,1,3.0,40.0,0,2,4980.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.513185170018698
4312,281.0,281.0,2,2.0,11.0,0,8,11288.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.33149549353265
4313,135.0,135.0,1,5.0,8.0,0,3,4648.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444192298531748
4314,160.0,240.0,3,3.0,23.0,0,2,5610.0,682.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.632305998516742
4315,240.0,240.0,2,3.0,8.0,0,5,6640.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4316,150.0,175.0,0,3.0,10.0,0,7,5976.0,600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.695506726812653
4317,220.0,220.0,2,3.0,20.0,0,7,4980.0,350.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.513185170018698
4318,196.0,196.0,2,3.0,8.0,0,3,5146.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.545974992841689
4319,357.0,512.0,3,4.0,10.0,0,8,16600.0,1460.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.717157974344635
4320,100.0,100.0,2,3.0,7.0,0,4,3060.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8.026170194946426
4321,345.0,345.0,3,4.0,6.0,0,5,11620.0,1900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.360483030405902
4322,167.0,167.0,2,3.0,7.0,0,8,6640.0,750.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4323,415.0,415.0,3,3.0,17.0,1,4,14620.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.59014573330377
4324,306.0,306.0,4,3.0,5.0,1,4,8840.0,910.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.08704215563169
4325,90.0,90.0,1,2.0,9.0,0,7,3060.0,290.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.026170194946426
4326,260.0,260.0,2,3.0,9.0,0,8,10956.0,1150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.301642530382969
4327,408.0,408.0,2,4.0,4.0,0,7,13944.0,1268.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.542804587199857
4328,150.0,150.0,1,2.0,27.0,0,3,3253.0,458.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.087332926473351
4329,180.0,180.0,1,2.0,7.0,0,5,5312.0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57772369115627
4330,367.0,237.0,2,4.0,4.0,0,5,6640.0,1387.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.80086724247048
4331,90.0,90.0,1,1.0,5.0,0,5,3366.0,240.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.121480374750751
4332,176.0,176.0,2,3.0,11.0,0,5,8300.0,610.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02401079378469
4333,75.0,75.0,1,2.0,0.0,0,4,3154.0,390.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.056426767522984
4334,190.0,190.0,1,3.0,4.0,0,3,6640.0,579.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4335,190.0,190.0,2,3.0,19.0,0,2,6640.0,578.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80086724247048
4336,180.0,180.0,1,3.0,12.0,0,7,4648.0,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.444192298531748
4337,180.0,180.0,1,3.0,12.0,0,2,4980.0,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.513185170018698
4338,355.0,355.0,3,4.0,1.0,0,10,13430.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.505246289517283
4339,600.0,400.0,5,4.0,10.0,0,4,11620.0,1200.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.360483030405902
4340,50.0,50.0,1,1.0,0.0,1,4,2822.0,250.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.945201132412759
4341,205.0,205.0,2,3.0,21.0,0,8,5312.0,800.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.57772369115627
4342,280.0,220.0,2,3.0,22.0,0,5,7304.0,795.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.896177422274805
4343,250.0,250.0,2,4.0,5.0,0,2,8300.0,850.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.02401079378469
4344,250.0,250.0,2,3.0,11.0,0,4,5146.0,1200.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.545974992841689
4345,150.0,150.0,2,3.0,7.0,0,5,5644.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.638348312972704
4346,212.0,212.0,2,3.0,12.0,0,3,8964.0,950.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.100971834920818
4347,190.0,190.0,2,3.0,0.0,0,8,4863.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.489410810403786
4348,135.0,135.0,2,2.0,2.0,0,5,6972.0,852.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.849657406639912
4349,70.0,70.0,1,1.0,10.0,0,5,3154.0,580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.056426767522984
4350,345.0,345.0,3,3.0,6.0,0,8,7636.0,1300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.940629184845639
4351,200.0,200.0,2,3.0,21.0,0,4,5976.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.695506726812653
4352,110.0,110.0,1,2.0,6.0,0,8,4150.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.330863613224745
4353,160.0,160.0,2,3.0,2.0,0,7,5146.0,700.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.545974992841689
4354,142.0,142.0,2,2.0,6.0,0,3,5312.0,1100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57772369115627
4355,240.0,240.0,2,3.0,0.0,0,8,9960.0,918.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.206332350578643
4356,400.0,400.0,5,4.0,9.0,0,4,16600.0,1600.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.717157974344635
4357,107.0,107.0,1,3.0,13.0,0,2,2324.0,250.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.751045117971802
4358,181.0,181.0,2,3.0,10.0,0,7,7968.0,864.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.983188799264434
4359,65.0,65.0,1,2.0,7.0,0,7,2490.0,190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.820037989458753
4360,120.0,120.0,1,2.0,10.0,0,2,4316.0,290.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.370084326378025
4361,121.0,121.0,2,2.0,2.0,0,7,4648.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.444192298531748
4362,165.0,165.0,2,3.0,6.0,0,6,3984.0,650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.290041618704489
4363,246.0,164.0,2,3.0,9.0,0,7,5312.0,550.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.57772369115627
4364,120.0,120.0,1,2.0,13.0,0,4,4590.0,567.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.431635303054591
4365,195.0,165.0,2,2.0,0.0,0,6,6640.0,900.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.80086724247048
4366,70.0,70.0,1,1.0,6.0,0,6,2988.0,250.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.002359546252707
4367,405.0,273.0,0,3.0,5.0,0,5,8300.0,576.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.02401079378469
4368,200.0,200.0,0,2.0,30.0,0,7,5312.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.57772369115627
4369,140.0,140.0,0,3.0,0.0,0,3,5270.0,400.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.569785641535407
4370,100.0,100.0,1,2.0,16.0,0,6,3570.0,340.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.180320874773685
4371,72.0,72.0,1,2.0,14.0,0,2,2324.0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.751045117971802
4372,275.0,275.0,2,4.0,29.0,0,4,8300.0,1099.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.02401079378469
4373,151.0,151.0,2,3.0,9.0,0,4,4316.0,320.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.370084326378025
4374,117.0,117.0,2,3.0,20.0,0,5,3917.0,356.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.27308133366583
4375,190.0,190.0,2,3.0,12.0,1,6,6800.0,580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.824677891164198
4376,230.0,230.0,2,3.0,9.0,0,8,5312.0,995.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.57772369115627
4377,617.0,377.0,3,4.0,3.0,0,5,18260.0,2370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.81246815414896
4378,377.0,377.0,3,4.0,4.0,0,5,18700.0,2370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.836278802842678
4379,120.0,120.0,2,3.0,7.0,0,3,4316.0,480.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.370084326378025
4380,79.0,79.0,1,2.0,7.0,0,3,4420.0,266.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.393894975071744
4381,200.0,200.0,2,2.0,2.0,0,7,7636.0,500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.940629184845639
4382,120.0,120.0,1,3.0,13.0,0,4,2652.0,395.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.883069351305753
4383,60.0,60.0,1,1.0,10.0,0,8,2550.0,295.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.843848638152472
4384,82.0,82.0,1,2.0,7.0,0,1,2720.0,300.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.908387159290043
4385,88.0,88.0,0,1.0,1.0,0,8,4681.0,370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.45126704130007
4386,400.0,300.0,2,4.0,9.0,0,2,8300.0,580.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.02401079378469
4387,300.0,300.0,3,3.0,21.0,0,8,8300.0,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02401079378469
4388,270.0,270.0,2,3.0,8.0,0,3,7968.0,780.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.983188799264434
4389,86.0,86.0,1,1.0,1.0,0,4,3984.0,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.290041618704489
4390,190.0,190.0,1,3.0,15.0,0,7,6800.0,690.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.824677891164198
4391,400.0,400.0,3,3.0,7.0,0,8,14940.0,1600.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.611797458686809
4392,110.0,110.0,1,2.0,19.0,0,3,4482.0,650.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.407824654360873
4393,380.0,380.0,2,3.0,7.0,0,4,9628.0,1000.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.172430798902962
4394,200.0,200.0,0,3.0,0.0,0,3,8964.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.100971834920818
4395,120.0,120.0,1,3.0,16.0,0,2,3400.0,350.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.131530710604252
4396,237.0,237.0,2,3.0,0.0,0,6,8300.0,1100.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.02401079378469
4397,65.0,65.0,1,2.0,7.0,0,5,2490.0,190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.820037989458753
4398,186.0,186.0,2,1.0,3.0,0,7,4482.0,560.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.407824654360873
4399,110.0,110.0,1,2.0,5.0,0,1,5100.0,260.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.536995818712418
