,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
70,"Sta. Catalina Mz. J Lt. 25, San Juan de Miraflores, Lima,  San Juan de Miraflores, Lima",159m²Superficie total,159m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 469,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-miraflores-lima-5-a-mas-dormitorios-58157036,https://img10.naventcdn.com/avisos/111/00/58/15/70/36/720x532/208801078.jpg
71,"el cuadro,  Chaclacayo, Lima",175m²Superficie total,120m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,37Antigüedad,No hay informacion,No hay informacion,"S/ 429,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chaclacayo-lima-3-dormitorios-58043073,https://img10.naventcdn.com/avisos/111/00/58/04/30/73/720x532/207067465.jpg
72," Surquillo, Lima",225m²Superficie total,225m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,55Antigüedad,No hay informacion,No hay informacion,"S/ 2,310,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-surquillo-lima-4-dormitorios-58255905,https://img10.naventcdn.com/avisos/111/00/58/25/59/05/720x532/210398548.jpg
73,"Las Orquideas,  San Martín de Porres, Lima",140m²Superficie total,140m²Superficie techada,No hay informacion,No hay informacion,2Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 404,140",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-2-dormitorios-58103598,https://img10.naventcdn.com/avisos/111/00/58/10/35/98/720x532/207992537.jpg
74,"MOLINA VIEJA,  La Molina, Lima",400m²Superficie total,320m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,685,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-57984710,https://img10.naventcdn.com/avisos/111/00/57/98/47/10/720x532/206162197.jpg
75,"VENDO PRECIOSA CASA DE PLAYA, CONDOMINIO ASIA AZUL DE 123 M2,  Asia, Cañete",123m²Superficie total,102m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,6Antigüedad,Parque Interno ,No hay informacion,"S/ 537,840",450,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-3-dormitorios-12632358,https://img10.naventcdn.com/avisos/111/00/12/63/23/58/720x532/182132348.jpg
76,"Echeverria al 800,  Lima, Lima",No hay informacion,No hay informacion,0Estacionamientos,1Medio baño,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 350,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lima-lima-3-dormitorios-58280076,https://img10.naventcdn.com/avisos/111/00/58/28/00/76/720x532/210738506.jpg
77," Higuereta, Santiago de Surco",280m²Superficie total,160m²Superficie techada,No hay informacion,1Medio baño,3Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,165,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-higuereta-santiago-de-surco-3-dormitorios-12341949,https://img10.naventcdn.com/avisos/111/00/12/34/19/49/720x532/178587556.jpg
78," La Molina, Lima",640m²Superficie total,460m²Superficie techada,4Estacionamientos,No hay informacion,6Dormitorios,15Antigüedad,No hay informacion,No hay informacion,"S/ 3,977,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58339887,https://img10.naventcdn.com/avisos/111/00/58/33/98/87/720x532/211664475.jpg
79," Chorrillos, Lima",293m²Superficie total,215m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,460,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chorrillos-lima-3-dormitorios-13465860,https://img10.naventcdn.com/avisos/111/00/13/46/58/60/720x532/200736694.jpg
80,"Pedro Benvenuto, Urb. Pando en San Miguel,  San Miguel, Lima",236m²Superficie total,360m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 1,603,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-3-dormitorios-13260076,https://img10.naventcdn.com/avisos/111/00/13/26/00/76/720x532/196410199.jpg
81," San Borja, Lima",320m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 2,011,900",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58032297,https://img10.naventcdn.com/avisos/111/00/58/03/22/97/720x532/206895201.jpg
82,"Av. Los Fresnos,  La Molina, Lima",253m²Superficie total,253m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,25Antigüedad,No hay informacion,No hay informacion,"S/ 1,265,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-58012554,https://img10.naventcdn.com/avisos/111/00/58/01/25/54/720x532/206585307.jpg
83," Huaral, Huaral",998m²Superficie total,222m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 670,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-huaral-huaral-4-dormitorios-58096769,https://img10.naventcdn.com/avisos/111/00/58/09/67/69/720x532/207895458.jpg
84,"MZ C LOTE 18,  Pachacamac, Villa el Salvador",100m²Superficie total,99m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,13Antigüedad,Parques Cercanos ,No hay informacion,"S/ 255,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pachacamac-villa-el-salvador-3-dormitorios-13464592,https://img10.naventcdn.com/avisos/111/00/13/46/45/92/720x532/210434429.jpg
85," Santiago de Surco, Lima",313m²Superficie total,313m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,12Antigüedad,No hay informacion,No hay informacion,"S/ 980,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-58227609,https://img10.naventcdn.com/avisos/111/00/58/22/76/09/720x532/210744563.jpg
86,"Calle Paz y Perfecta Unión # 595,  Corpac, San Isidro",780m²Superficie total,500m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 4,448,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-13422029,https://img10.naventcdn.com/avisos/111/00/13/42/20/29/720x532/199791663.jpg
87,"Calle Parque Almagro cuadra 1,  Jesús María, Lima",102m²Superficie total,102m²Superficie techada,No hay informacion,1Medio baño,5Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,457,480",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-jesus-maria-lima-5-a-mas-dormitorios-13336059,https://img10.naventcdn.com/avisos/111/00/13/33/60/59/720x532/198211233.jpg
88," San Martín de Porres, Lima",266m²Superficie total,194m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,59Antigüedad,No hay informacion,No hay informacion,"S/ 528,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-13508044,https://img10.naventcdn.com/avisos/111/00/13/50/80/44/720x532/201646675.jpg
89," Breña, Lima",330m²Superficie total,330m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,056,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-brena-lima-4-dormitorios-13414153,https://img10.naventcdn.com/avisos/111/00/13/41/41/53/720x532/203811860.jpg
90," Barranco, Lima",133m²Superficie total,133m²Superficie techada,No hay informacion,1Medio baño,3Dormitorios,33Antigüedad,No hay informacion,No hay informacion,"S/ 801,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-barranco-lima-3-dormitorios-58004351,https://img10.naventcdn.com/avisos/111/00/58/00/43/51/720x532/206465968.jpg
91,"Los Petirrojos 400,  Lima, Lima",150m²Superficie total,150m²Superficie techada,No hay informacion,1Medio baño,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 500,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lima-lima-4-dormitorios-58281588,https://img10.naventcdn.com/avisos/111/00/58/28/15/88/720x532/210765852.jpg
92," San Borja, Lima",298m²Superficie total,168m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,35Antigüedad,No hay informacion,No hay informacion,"S/ 1,776,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-3-dormitorios-13381427,https://img10.naventcdn.com/avisos/111/00/13/38/14/27/720x532/198934743.jpg
93,"calle las agatas balconcillo,  La Victoria, Lima",340m²Superficie total,340m²Superficie techada,No hay informacion,No hay informacion,7Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 816,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-victoria-lima-5-a-mas-dormitorios-58170387,https://img10.naventcdn.com/avisos/111/00/58/17/03/87/720x532/209023732.jpg
94,"Jiron las madreselva 5ta etapa musa,  La Molina, Lima",260m²Superficie total,90m²Superficie techada,0Estacionamientos,No hay informacion,8Dormitorios,17Antigüedad,No hay informacion,No hay informacion,"S/ 306,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58304858,https://img10.naventcdn.com/avisos/111/00/58/30/48/58/720x532/211119060.jpg
95," La Molina, Lima",464m²Superficie total,298m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,456,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-13280309,https://img10.naventcdn.com/avisos/111/00/13/28/03/09/720x532/196861785.jpg
96," San Borja, Lima",122m²Superficie total,122m²Superficie techada,6Estacionamientos,No hay informacion,4Dormitorios,450Antigüedad,No hay informacion,No hay informacion,"S/ 1,487,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58028825,https://img10.naventcdn.com/avisos/111/00/58/02/88/25/720x532/206839194.jpg
97," Centro De Lima, Lima Cercado",402m²Superficie total,402m²Superficie techada,0Estacionamientos,1Medio baño,7Dormitorios,87Antigüedad,No hay informacion,No hay informacion,"S/ 1,222,640",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-centro-de-lima-lima-cercado-5-a-mas-dormitorios-58298480,https://img10.naventcdn.com/avisos/111/00/58/29/84/80/720x532/211021811.jpg
98," Aurora, Miraflores",360m²Superficie total,360m²Superficie techada,4Estacionamientos,1Medio baño,5Dormitorios,44Antigüedad,No hay informacion,No hay informacion,"S/ 2,436,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-aurora-miraflores-5-a-mas-dormitorios-58371515,https://img10.naventcdn.com/avisos/111/00/58/37/15/15/720x532/212239673.jpg
99,"Av. Guardia Chalaca al 1400,  Callao, Lima",1000m²Superficie total,600m²Superficie techada,2Estacionamientos,No hay informacion,17Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 969,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-callao-lima-5-a-mas-dormitorios-58142554,https://img10.naventcdn.com/avisos/111/00/58/14/25/54/720x532/208600155.jpg
100,"Av. Alejandro Iglesias,  Chorrillos, Lima",554m²Superficie total,300m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 3,228,435",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chorrillos-lima-4-dormitorios-57909304,https://img10.naventcdn.com/avisos/111/00/57/90/93/04/720x532/204794794.jpg
101,"CALLE LEONARDO ALBARIÑO,  Santiago de Surco, Lima",300m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13480654,https://img10.naventcdn.com/avisos/111/00/13/48/06/54/720x532/201048154.jpg
102," San Borja, Lima",316m²Superficie total,369m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,35Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13302435,https://img10.naventcdn.com/avisos/111/00/13/30/24/35/720x532/197391948.jpg
103,"CALLE NUEVA MIRAMAR,  Miramar 1, Ancón",180m²Superficie total,160m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 280,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miramar-1-ancon-5-a-mas-dormitorios-58227451,https://img10.naventcdn.com/avisos/111/00/58/22/74/51/720x532/209929175.jpg
104,"Gran Bretaña Ate Vitarte,  Ate Vitarte, Lima",160m²Superficie total,103m²Superficie techada,2Estacionamientos,No hay informacion,0Dormitorios,23Antigüedad,No hay informacion,No hay informacion,"S/ 551,777",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-ate-vitarte-lima-57821490,https://img10.naventcdn.com/avisos/111/00/57/82/14/90/720x532/203386810.jpg
105," EL MONTE 247,  La Molina, Lima",230m²Superficie total,230m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,155,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-3-dormitorios-58202337,https://img10.naventcdn.com/avisos/111/00/58/20/23/37/720x532/209534786.jpg
106,"¡BAJO DE PRECIO! CASA COMO TERRENO EN SAN MARTÍN DE PORRES,  San Diego, San Martín de Porres",120m²Superficie total,140m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,27Antigüedad,Parques Cercanos ,No hay informacion,"S/ 280,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-diego-san-martin-de-porres-5-a-mas-dormitorios-13476851,https://img10.naventcdn.com/avisos/111/00/13/47/68/51/720x532/200943500.jpg
107,"Ubicación Av grau 370 Barranca a 1 cuadra de la Plaza de Armas ,bajada principal a la playa,  Barranca, Barranca",403m²Superficie total,403m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,324,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-barranca-barranca-5-a-mas-dormitorios-13501335,https://img10.naventcdn.com/avisos/111/00/13/50/13/35/720x532/201492248.jpg
108,"Jiron Bellavista 156,  Casuarinas Alta, Santiago de Surco",1306m²Superficie total,1306m²Superficie techada,5Estacionamientos,No hay informacion,7Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 5,171,760",700,https://urbania.pe/inmueble/venta-de-casa-en-casuarinas-alta-santiago-de-surco-5-a-mas-dormitorios-58365920,https://img10.naventcdn.com/avisos/111/00/58/36/59/20/720x532/212142596.jpg
109,"Calle Los Morochucos 178,  Santa Constanza, Santiago de Surco",400m²Superficie total,470m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,984,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-constanza-santiago-de-surco-3-dormitorios-13203467,https://img10.naventcdn.com/avisos/111/00/13/20/34/67/720x532/195093389.jpg
110," San Miguel, Lima",133m²Superficie total,133m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 837,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-3-dormitorios-57994658,https://img10.naventcdn.com/avisos/111/00/57/99/46/58/720x532/206355108.jpg
111,"Av. Del Sur ,  Santiago de Surco, Lima",800m²Superficie total,525m²Superficie techada,4Estacionamientos,1Medio baño,4Dormitorios,39Antigüedad,No hay informacion,No hay informacion,"S/ 8,877,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-58110654,https://img10.naventcdn.com/avisos/111/00/58/11/06/54/720x532/208098527.jpg
112,"MALA - CAÑETE,  Totoritas, Mala",760m²Superficie total,233m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 863,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-totoritas-mala-4-dormitorios-13212207,https://img10.naventcdn.com/avisos/111/00/13/21/22/07/720x532/195304598.jpg
113,"rio de Janeiro,  Miraflores, Lima",476m²Superficie total,476m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,17Antigüedad,No hay informacion,No hay informacion,"S/ 4,200,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-3-dormitorios-58321272,https://img10.naventcdn.com/avisos/111/00/58/32/12/72/720x532/211748314.jpg
114,"Jiron LAS Bellotitas SJL,  San Juan de Lurigancho, Lima",98m²Superficie total,160m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 385,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-juan-de-lurigancho-lima-4-dormitorios-58346254,https://img10.naventcdn.com/avisos/111/00/58/34/62/54/720x532/211765160.jpg
115,"La Cima 114,  Santiago de Surco, Lima",1526m²Superficie total,639m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 8,632,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-13020061,https://img10.naventcdn.com/avisos/111/00/13/02/00/61/720x532/192761460.jpg
116,"Lujosa CASA cerca al Jockey Plaza,  Los Granados, Santiago de Surco",2508m²Superficie total,600m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 8,964,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-granados-santiago-de-surco-5-a-mas-dormitorios-12939601,https://img10.naventcdn.com/avisos/111/00/12/93/96/01/720x532/188820539.jpg
117," San Isidro, Lima",320m²Superficie total,291m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,50Antigüedad,No hay informacion,No hay informacion,"S/ 2,905,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-13511339,https://img10.naventcdn.com/avisos/111/00/13/51/13/39/720x532/201731957.jpg
118,"calle loma blanca 2xx,  Santiago de Surco, Lima",No hay informacion,215m²Superficie techada,2Estacionamientos,1Medio baño,3Dormitorios,37Antigüedad,No hay informacion,No hay informacion,"S/ 1,381,700",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-3-dormitorios-58106449,https://img10.naventcdn.com/avisos/111/00/58/10/64/49/720x532/208034110.jpg
119," Los Cedros De Villa, Chorrillos",176m²Superficie total,278m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 846,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-cedros-de-villa-chorrillos-5-a-mas-dormitorios-13325776,https://img10.naventcdn.com/avisos/111/00/13/32/57/76/720x532/197974873.jpg
120,"Chacarilla,  Chacarilla, San Borja",702m²Superficie total,500m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 4,664,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chacarilla-san-borja-3-dormitorios-12711440,https://img10.naventcdn.com/avisos/111/00/12/71/14/40/720x532/183249069.jpg
121,"Buenaventura Rey 132,  Pamplona Baja, San Juan de Miraflores",160m²Superficie total,160m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 763,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pamplona-baja-san-juan-de-miraflores-3-dormitorios-13447400,https://img10.naventcdn.com/avisos/111/00/13/44/74/00/720x532/200410914.jpg
122,"LA MOLINA 1,  La Planicie, La Molina",530m²Superficie total,270m²Superficie techada,3Estacionamientos,No hay informacion,3Dormitorios,8Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,456,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-3-dormitorios-13258489,https://img10.naventcdn.com/avisos/111/00/13/25/84/89/720x532/196373321.jpg
123,"HERMOSA CASA DE CAMPO EN CONDOMINIO CON LUZ NATURAL AMPLIOJARDIN,  Cieneguilla, Cieneguilla",7000m²Superficie total,1000m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,917,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-cieneguilla-5-a-mas-dormitorios-13298873,https://img10.naventcdn.com/avisos/111/00/13/29/88/73/720x532/197307414.jpg
124,"CASUARINAS BAJA,  Las Casuarinas Baja, Santiago de Surco",1240m²Superficie total,700m²Superficie techada,4Estacionamientos,1Medio baño,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 8,964,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-casuarinas-baja-santiago-de-surco-4-dormitorios-13327356,https://img10.naventcdn.com/avisos/111/00/13/32/73/56/720x532/198006819.jpg
125," Pueblo Libre, Lima",220m²Superficie total,180m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 8,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pueblo-libre-lima-2-dormitorios-58182667,https://img10.naventcdn.com/avisos/111/00/58/18/26/67/720x532/209222367.jpg
126,"LAS ALMEJAS,  Pulpos, Lurín",272m²Superficie total,217m²Superficie techada,No hay informacion,1Medio baño,6Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 863,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-pulpos-lurin-5-a-mas-dormitorios-13284286,https://img10.naventcdn.com/avisos/111/00/13/28/42/86/720x532/196952591.jpg
127,"posta los brillantes,  Hijos Brillantes, San Juan de Miraflores",134m²Superficie total,67m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 469,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-hijos-brillantes-san-juan-de-miraflores-2-dormitorios-58226592,https://img10.naventcdn.com/avisos/111/00/58/22/65/92/720x532/209915407.jpg
128,"AMPLIA CASA EN VENTA,  Prolongacion Benavides, Santiago de Surco",200m²Superficie total,320m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-prolongacion-benavides-santiago-de-surco-4-dormitorios-13291930,https://img10.naventcdn.com/avisos/111/00/13/29/19/30/720x532/197144465.jpg
129,"Calle Aljovin,  San Martín de Porres, Lima",120m²Superficie total,344m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 468,983",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-13507998,https://img10.naventcdn.com/avisos/111/00/13/50/79/98/720x532/201645523.jpg
130,"MICHIGAN 1,  Rinconada Del Lago, La Molina",331m²Superficie total,298m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13257806,https://img10.naventcdn.com/avisos/111/00/13/25/78/06/720x532/196357005.jpg
131,"ANGELICA GAMARRA 576,  Los Olivos, Lima",380m²Superficie total,127m²Superficie techada,0Estacionamientos,No hay informacion,12Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 935,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-olivos-lima-5-a-mas-dormitorios-58026644,https://img10.naventcdn.com/avisos/111/00/58/02/66/44/720x532/206804981.jpg
132," De Lurin, Lurín",1020m²Superficie total,320m²Superficie techada,0Estacionamientos,No hay informacion,4Dormitorios,4Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,607,515",550,https://urbania.pe/inmueble/venta-de-casa-en-de-lurin-lurin-4-dormitorios-58320085,https://img10.naventcdn.com/avisos/111/00/58/32/00/85/720x532/211350958.jpg
133,"NUEVA EZPERANZA VILLA MARIA, Villa María del Triunfo, Lima,  Villa María del Triunfo, Lima",480m²Superficie total,480m²Superficie techada,5Estacionamientos,No hay informacion,6Dormitorios,6Antigüedad,Parques Cercanos ,No hay informacion,"S/ 469,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-villa-maria-del-triunfo-lima-5-a-mas-dormitorios-13435628,https://img10.naventcdn.com/avisos/111/00/13/43/56/28/720x532/200195144.jpg
134,"Las Praderas de Luin,  Las Praderas De Lurin, Lurín",120m²Superficie total,120m²Superficie techada,No hay informacion,No hay informacion,2Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 155,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-praderas-de-lurin-lurin-2-dormitorios-58366847,https://img10.naventcdn.com/avisos/111/00/58/36/68/47/720x532/212156772.jpg
135," Lince, Lima",256m²Superficie total,256m²Superficie techada,0Estacionamientos,1Medio baño,4Dormitorios,52Antigüedad,No hay informacion,No hay informacion,"S/ 1,552,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-lince-lima-4-dormitorios-58310978,https://img10.naventcdn.com/avisos/111/00/58/31/09/78/720x532/211215478.jpg
136,"Carretera Panamericana Sur,  Punta Negra, Lima",512m²Superficie total,190m²Superficie techada,No hay informacion,No hay informacion,5Dormitorios,3Antigüedad,No hay informacion,No hay informacion,"S/ 932,396",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-lima-5-a-mas-dormitorios-58031754,https://img10.naventcdn.com/avisos/111/00/58/03/17/54/720x532/206884263.jpg
137," Canto Rey, San Juan de Lurigancho",475m²Superficie total,475m²Superficie techada,0Estacionamientos,No hay informacion,0Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 940,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-canto-rey-san-juan-de-lurigancho-58224899,https://img10.naventcdn.com/avisos/111/00/58/22/48/99/720x532/209887313.jpg
138,"Av. Alameda del Corregidor 430,  La Molina Vieja, La Molina",350m²Superficie total,340m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,800,000",550,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-vieja-la-molina-5-a-mas-dormitorios-13143440,https://img10.naventcdn.com/avisos/111/00/13/14/34/40/720x532/196929094.jpg
