,Ubicacion,Metros cuadrados,Metros cuadrados techados,Parqueo,Medio baños,Dormitorios,Antiguedad del edificio,Parque cercano,Piso en el que se encuentra,Venta,Mantenimiento,Link Pagina,Link imagen
722,"calle Gregorio Marañon 140,  San Borja, Lima",525m²Superficie total,525m²Superficie techada,4Estacionamientos,No hay informacion,7Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 2,224,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13496635,https://img10.naventcdn.com/avisos/111/00/13/49/66/35/720x532/201393527.jpg
723,"CONDOMINIO PLAYA EL CORAL ASIA juanp,  Asia, Cañete",326m²Superficie total,268m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parque Interno ,No hay informacion,"S/ 1,294,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-4-dormitorios-13426035,https://img10.naventcdn.com/avisos/111/00/13/42/60/35/720x532/199921105.jpg
724,"los olivos,  Panamericana Norte, Los Olivos",160m²Superficie total,250m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,No hay informacion,No hay informacion,"S/ 979,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-panamericana-norte-los-olivos-5-a-mas-dormitorios-13508181,https://img10.naventcdn.com/avisos/111/00/13/50/81/81/720x532/201650344.jpg
725,"SOL DE LA MOLINA,  La Molina, Lima",850m²Superficie total,290m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,120,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-13387762,https://img10.naventcdn.com/avisos/111/00/13/38/77/62/720x532/199063760.jpg
726,"FRENTE A PARQUE,  Prolongacion Benavides, Santiago de Surco",160m²Superficie total,276m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,328,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-prolongacion-benavides-santiago-de-surco-5-a-mas-dormitorios-13387619,https://img10.naventcdn.com/avisos/111/00/13/38/76/19/720x532/199060049.jpg
727,"VENDO HERMOSA CASA EN SANTA PATRICIA,  Santa Patricia, La Molina",160m²Superficie total,180m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,029,200",50,https://urbania.pe/inmueble/venta-de-casa-en-santa-patricia-la-molina-5-a-mas-dormitorios-13387469,https://img10.naventcdn.com/avisos/111/00/13/38/74/69/720x532/199056160.jpg
728," Magdalena, Lima",140m²Superficie total,139m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 564,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-3-dormitorios-13426020,https://img10.naventcdn.com/avisos/111/00/13/42/60/20/720x532/199920802.jpg
729," Miraflores, Lima",340m²Superficie total,340m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 2,998,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-58256042,https://img10.naventcdn.com/avisos/111/00/58/25/60/42/720x532/210401206.jpg
730,"Genaro Castro Iglesias,  Aurora, Miraflores",336m²Superficie total,265m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-aurora-miraflores-3-dormitorios-13475793,https://img10.naventcdn.com/avisos/111/00/13/47/57/93/720x532/200916131.jpg
731," Los Cedros De Villa, Chorrillos",176m²Superficie total,176m²Superficie techada,4Estacionamientos,No hay informacion,6Dormitorios,29Antigüedad,No hay informacion,No hay informacion,"S/ 735,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-cedros-de-villa-chorrillos-5-a-mas-dormitorios-58218806,https://img10.naventcdn.com/avisos/111/00/58/21/88/06/720x532/209794382.jpg
732," Residencial Monterrico, La Molina",312m²Superficie total,312m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,154,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-residencial-monterrico-la-molina-5-a-mas-dormitorios-13387754,https://img10.naventcdn.com/avisos/111/00/13/38/77/54/720x532/199063607.jpg
733,"AMPLIA CASA EN CORPAC,  Corpac, San Isidro",395m²Superficie total,395m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,286,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-13483915,https://img10.naventcdn.com/avisos/111/00/13/48/39/15/720x532/201126843.jpg
734,"Lord Nelson (EB-CA1206),  Miraflores, Lima",440m²Superficie total,440m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,652,680",130,https://urbania.pe/inmueble/venta-de-casa-en-miraflores-lima-4-dormitorios-13133881,https://img10.naventcdn.com/avisos/111/00/13/13/38/81/720x532/193588627.jpg
735,"CONDOMINIO MALLORCA (ID-64326 anamariav),  Sarapampa, Asia",245m²Superficie total,245m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,3Antigüedad,Parque Interno ,No hay informacion,"S/ 723,000",500,https://urbania.pe/inmueble/venta-de-casa-en-sarapampa-asia-5-a-mas-dormitorios-13301478,https://img10.naventcdn.com/avisos/111/00/13/30/14/78/720x532/197368127.jpg
736,"OCASIÓN DE CASA CON PISCINA EN RINCONADA ALTA, LA MOLINA,  Rinconada Alta, La Molina",450m²Superficie total,443m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,9Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,475,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-alta-la-molina-4-dormitorios-13429239, 
737,"Jr. San Martin 401 San Miguel,  San Miguel, Lima",341m²Superficie total,341m²Superficie techada,5Estacionamientos,No hay informacion,6Dormitorios,50Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,028,950",10,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-5-a-mas-dormitorios-58222481,https://img10.naventcdn.com/avisos/111/00/58/22/24/81/720x532/209850938.jpg
738,"KM 107 de panamericana sur,  Sarapampa, Asia",170m²Superficie total,235m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parque Interno ,No hay informacion,"S/ 614,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-sarapampa-asia-4-dormitorios-13218839,https://img10.naventcdn.com/avisos/111/00/13/21/88/39/720x532/195459875.jpg
739," Los Cipreses, Lima Cercado",250m²Superficie total,200m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,232,100",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-los-cipreses-lima-cercado-5-a-mas-dormitorios-13505512,https://img10.naventcdn.com/avisos/111/00/13/50/55/12/720x532/201592646.jpg
740,"Calle El Mastil,  Las Lagunas De La Molina, La Molina",340m²Superficie total,340m²Superficie techada,3Estacionamientos,1Medio baño,5Dormitorios,10Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,700,000",150,https://urbania.pe/inmueble/alquiler-de-casa-en-las-lagunas-de-la-molina-la-molina-5-a-mas-dormitorios-13432941,https://img10.naventcdn.com/avisos/111/00/13/43/29/41/720x532/200145255.jpg
741," Residencial Monterrico, La Molina",1008m²Superficie total,1008m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 3,338,128",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-residencial-monterrico-la-molina-3-dormitorios-13389341,https://img10.naventcdn.com/avisos/111/00/13/38/93/41/720x532/199094461.jpg
742,"LAS LAGUNAS-CV.141117,  Las Lagunas De La Molina, La Molina",1008m²Superficie total,412m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,332,930",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-las-lagunas-de-la-molina-la-molina-4-dormitorios-13305235,https://img10.naventcdn.com/avisos/111/00/13/30/52/35/720x532/197459851.jpg
743,"Condominio Lomas de Toyo Seco - Manzana J Lote 6,  Toyo Seco, Cerro Azul",120m²Superficie total,85m²Superficie techada,2Estacionamientos,No hay informacion,2Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 484,720",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-toyo-seco-cerro-azul-2-dormitorios-13496586,https://img10.naventcdn.com/avisos/111/00/13/49/65/86/720x532/201384386.jpg
744,"Ricardo Rey Basadre 310,  Magdalena, Lima",125m²Superficie total,125m²Superficie techada,0Estacionamientos,No hay informacion,2Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 499,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-magdalena-lima-2-dormitorios-57805112,https://img10.naventcdn.com/avisos/111/00/57/80/51/12/720x532/203134634.jpg
745,"Los Duraznos 1xx,  Lima Polo Hunt, Santiago de Surco",330m²Superficie total,340m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,324,000",300,https://urbania.pe/inmueble/venta-de-casa-en-lima-polo-hunt-santiago-de-surco-3-dormitorios-13423723,https://img10.naventcdn.com/avisos/111/00/13/42/37/23/720x532/201115077.jpg
746,"Las Verónicas 1xx,  Huertos De San Antonio, Santiago de Surco",1250m²Superficie total,416m²Superficie techada,5Estacionamientos,No hay informacion,4Dormitorios,30Antigüedad,Parques Cercanos ,No hay informacion,"S/ 7,304,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-huertos-de-san-antonio-santiago-de-surco-4-dormitorios-13060599,https://img10.naventcdn.com/avisos/111/00/13/06/05/99/720x532/192060824.jpg
747,"ALAMEDA DE LA MOLINA VIEJA 165,  La Molina, Lima",600m²Superficie total,305m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 2,240,000",300,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-57941409,https://img10.naventcdn.com/avisos/111/00/57/94/14/09/720x532/206146817.jpg
748,"REMATO CASA DE 160M2 EN SANTA PATRICIA - LA MOLINA,  Santa Anita, Lima",160m²Superficie total,180m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,029,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-anita-lima-5-a-mas-dormitorios-13407913,https://img10.naventcdn.com/avisos/111/00/13/40/79/13/720x532/199471254.jpg
749," Asia, Cañete",600m²Superficie total,200m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,328,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-3-dormitorios-13472690,https://img10.naventcdn.com/avisos/111/00/13/47/26/90/720x532/200850362.jpg
750,"SOL DE LA MOLINA-CV.220319,  El Sol De La Molina, La Molina",387m²Superficie total,315m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13263359,https://img10.naventcdn.com/avisos/111/00/13/26/33/59/720x532/196484932.jpg
751,"Urbanización Santa Maria, Mz G4 lotes 12 y 13,  Santa Maria, Carabayllo",528m²Superficie total,187m²Superficie techada,No hay informacion,No hay informacion,3Dormitorios,4Antigüedad,No hay informacion,No hay informacion,"S/ 350,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santa-maria-carabayllo-3-dormitorios-57830274,https://img10.naventcdn.com/avisos/111/00/57/83/02/74/720x532/203526509.jpg
752," San Miguel, Lima",240m²Superficie total,160m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,35Antigüedad,No hay informacion,No hay informacion,"S/ 957,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-miguel-lima-5-a-mas-dormitorios-57858423,https://img10.naventcdn.com/avisos/111/00/57/85/84/23/720x532/204076273.jpg
753,"Av. La Encalada 380,  Centro Comercial Monterrico, Santiago de Surco",529m²Superficie total,529m²Superficie techada,5Estacionamientos,1Medio baño,5Dormitorios,28Antigüedad,Parques Cercanos ,No hay informacion,"S/ 3,011,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-centro-comercial-monterrico-santiago-de-surco-5-a-mas-dormitorios-13489595,https://img10.naventcdn.com/avisos/111/00/13/48/95/95/720x532/201743785.jpg
754," El Sol De La Molina, La Molina",620m²Superficie total,620m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 2,512,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-sol-de-la-molina-la-molina-4-dormitorios-13497541,https://img10.naventcdn.com/avisos/111/00/13/49/75/41/720x532/201410707.jpg
755," Santiago de Surco, Lima",No hay informacion,250m²Superficie techada,No hay informacion,No hay informacion,4Dormitorios,10Antigüedad,No hay informacion,No hay informacion,"S/ 800,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-4-dormitorios-57833037,https://img10.naventcdn.com/avisos/111/00/57/83/30/37/720x532/203568485.jpg
756,"AV DEL PARQUE 175,  San Isidro, Lima",450m²Superficie total,360m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,35Antigüedad,Parque Interno ,No hay informacion,"S/ 3,315,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-58414913,https://img10.naventcdn.com/avisos/111/00/58/41/49/13/720x532/213304857.jpg
757,"Urb. La Planicie - Av. El Parque - Leo B. / IC - 4,  La Planicie, La Molina",2364m²Superficie total,700m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,34Antigüedad,Parques Cercanos ,No hay informacion,"S/ 7,901,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-planicie-la-molina-5-a-mas-dormitorios-13189020,https://img10.naventcdn.com/avisos/111/00/13/18/90/20/720x532/194784736.jpg
758,"Avenida Perú,  San Martín de Porres, Lima",450m²Superficie total,450m²Superficie techada,0Estacionamientos,No hay informacion,7Dormitorios,55Antigüedad,No hay informacion,No hay informacion,"S/ 782,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-martin-de-porres-lima-5-a-mas-dormitorios-58334947,https://img10.naventcdn.com/avisos/111/00/58/33/49/47/720x532/211571809.jpg
759,"Av. Inca Molla Lote 4,  Cieneguilla, Cieneguilla",2500m²Superficie total,250m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,40Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,158,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-cieneguilla-cieneguilla-5-a-mas-dormitorios-13347790,https://img10.naventcdn.com/avisos/111/00/13/34/77/90/720x532/198453643.jpg
760,"Chacarilla del Estanque,  Chacarilla Del Estanque, Santiago de Surco",400m²Superficie total,400m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,30Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,490,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chacarilla-del-estanque-santiago-de-surco-5-a-mas-dormitorios-13204306,https://img10.naventcdn.com/avisos/111/00/13/20/43/06/720x532/195117820.jpg
761,"Calle Hermilio Hernandez xxx,  El Olivar, San Isidro",330m²Superficie total,440m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 3,984,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-5-a-mas-dormitorios-13161884,https://img10.naventcdn.com/avisos/111/00/13/16/18/84/720x532/194193113.jpg
762,"Condominio Privado, Casa de Campo, Chilca, Cañete, Lima,  Chilca, Cañete",4921m²Superficie total,245m²Superficie techada,0Estacionamientos,No hay informacion,No hay informacion,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,195,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-chilca-canete-1-dormitorio-13290437,https://img10.naventcdn.com/avisos/111/00/13/29/04/37/720x532/197257197.jpg
763,"Calle Las Fresas 2xx,  Aurora, Miraflores",739m²Superficie total,375m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,15Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,840,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-aurora-miraflores-4-dormitorios-13372903,https://img10.naventcdn.com/avisos/111/00/13/37/29/03/720x532/200906630.jpg
764," Orrantia, San Isidro",630m²Superficie total,630m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,41Antigüedad,No hay informacion,No hay informacion,"S/ 5,976,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-orrantia-san-isidro-5-a-mas-dormitorios-12952907,https://img10.naventcdn.com/avisos/111/00/12/95/29/07/720x532/201233124.jpg
765,"Avenida Alfonso Ugarte,  Huacho, Huaura",200m²Superficie total,200m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,5Antigüedad,No hay informacion,No hay informacion,"S/ 511,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-huacho-huaura-5-a-mas-dormitorios-58109441,https://img10.naventcdn.com/avisos/111/00/58/10/94/41/720x532/208080917.jpg
766," Corpac, San Isidro",645m²Superficie total,645m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 2,847,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-corpac-san-isidro-5-a-mas-dormitorios-12917483,https://img10.naventcdn.com/avisos/111/00/12/91/74/83/720x532/188245605.jpg
767," Punta Negra, Punta Negra",300m²Superficie total,360m²Superficie techada,0Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 992,680",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-punta-negra-punta-negra-5-a-mas-dormitorios-13432096,https://img10.naventcdn.com/avisos/111/00/13/43/20/96/720x532/200121595.jpg
768,"2-Urb. San Antonio Etapa 3 Calle Maria José María Arguedas,  San Antonio, Carabayllo",260m²Superficie total,260m²Superficie techada,No hay informacion,1Medio baño,3Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 398,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-antonio-carabayllo-3-dormitorios-13464408,https://img10.naventcdn.com/avisos/111/00/13/46/44/08/720x532/200712931.jpg
769," Rinconada Del Lago, La Molina",358m²Superficie total,300m²Superficie techada,3Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 1,660,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13493719,https://img10.naventcdn.com/avisos/111/00/13/49/37/19/720x532/201331542.jpg
770,"3- Urb. San Antonio Etapa 2,  San Antonio, Carabayllo",360m²Superficie total,360m²Superficie techada,No hay informacion,1Medio baño,5Dormitorios,3Antigüedad,Parques Cercanos ,No hay informacion,"S/ 730,400",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-antonio-carabayllo-5-a-mas-dormitorios-13464375,https://img10.naventcdn.com/avisos/111/00/13/46/43/75/720x532/200711736.jpg
771,"OCASIÓN CASA DE LUJO EN MAYORAZGO AC: 420M2 EN ESQUINA,  San Borja, Lima",234m²Superficie total,420m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,444,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-5-a-mas-dormitorios-13410501,https://img10.naventcdn.com/avisos/111/00/13/41/05/01/720x532/199518957.jpg
772,"Calle Punta Lobos,  Santiago de Surco, Lima",356m²Superficie total,356m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,17Antigüedad,No hay informacion,No hay informacion,"S/ 1,494,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-santiago-de-surco-lima-5-a-mas-dormitorios-13222239,https://img10.naventcdn.com/avisos/111/00/13/22/22/39/720x532/199010533.jpg
773,"Urb. Miguel Grau - Leo B. / IC - 36,  Miramar 1, Ancón",250m²Superficie total,160m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 713,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-miramar-1-ancon-5-a-mas-dormitorios-13254978,https://img10.naventcdn.com/avisos/111/00/13/25/49/78/720x532/196288322.jpg
774," Mala, Cañete",657m²Superficie total,464m²Superficie techada,4Estacionamientos,No hay informacion,5Dormitorios,2Antigüedad,No hay informacion,No hay informacion,"S/ 3,818,000",700,https://urbania.pe/inmueble/venta-de-casa-en-mala-canete-5-a-mas-dormitorios-13090057,https://img10.naventcdn.com/avisos/111/00/13/09/00/57/720x532/192639575.jpg
775,"RINCONADA DEL LAGO,  Rinconada Del Lago, La Molina",307m²Superficie total,232m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,743,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-rinconada-del-lago-la-molina-4-dormitorios-13406019,https://img10.naventcdn.com/avisos/111/00/13/40/60/19/720x532/199432541.jpg
776," El Olivar, San Isidro",581m²Superficie total,533m²Superficie techada,3Estacionamientos,1Medio baño,4Dormitorios,8Antigüedad,No hay informacion,No hay informacion,"S/ 11,186,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-el-olivar-san-isidro-4-dormitorios-58437013,https://img10.naventcdn.com/avisos/111/00/58/43/70/13/720x532/213687423.jpg
777," Aurora, Miraflores",287m²Superficie total,130m²Superficie techada,2Estacionamientos,1Medio baño,5Dormitorios,30Antigüedad,No hay informacion,No hay informacion,"S/ 1,373,500",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-aurora-miraflores-5-a-mas-dormitorios-58233631,https://img10.naventcdn.com/avisos/111/00/58/23/36/31/720x532/210040193.jpg
778,"Av Flora Tristan - La Molina - Lima,  Covima, La Molina",166m²Superficie total,252m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,25Antigüedad,Parques Cercanos ,No hay informacion,"S/ 1,261,600",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-covima-la-molina-5-a-mas-dormitorios-13347297,https://img10.naventcdn.com/avisos/111/00/13/34/72/97/720x532/198379101.jpg
779,"Leonidas Yerovi (EB-AQ8513),  San Isidro, Lima",420m²Superficie total,819m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,8Antigüedad,Parques Cercanos ,No hay informacion,"S/ 11,620,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-isidro-lima-4-dormitorios-13349049,https://img10.naventcdn.com/avisos/111/00/13/34/90/49/720x532/198405599.jpg
780," La Encantada De Villa, Chorrillos",1200m²Superficie total,380m²Superficie techada,4Estacionamientos,No hay informacion,4Dormitorios,24Antigüedad,No hay informacion,No hay informacion,"USD 790,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-encantada-de-villa-chorrillos-4-dormitorios-13172527,https://img10.naventcdn.com/avisos/111/00/13/17/25/27/720x532/210498090.jpg
781,"Los Duraznos 1xx,  Lima Polo Hunt, Santiago de Surco",330m²Superficie total,340m²Superficie techada,2Estacionamientos,No hay informacion,3Dormitorios,20Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,324,000",300,https://urbania.pe/inmueble/venta-de-casa-en-lima-polo-hunt-santiago-de-surco-3-dormitorios-13423723,https://img10.naventcdn.com/avisos/111/00/13/42/37/23/720x532/201115077.jpg
782,"Batallon San Juan,  Chacarilla Del Estanque, Santiago de Surco",300m²Superficie total,250m²Superficie techada,0Estacionamientos,No hay informacion,3Dormitorios,16Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,755,600",425,https://urbania.pe/inmueble/venta-de-casa-en-chacarilla-del-estanque-santiago-de-surco-3-dormitorios-13503451,https://img10.naventcdn.com/avisos/111/00/13/50/34/51/720x532/213272951.jpg
783,"SOL DE LA MOLINA,  La Molina, Lima",850m²Superficie total,290m²Superficie techada,3Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 3,120,800",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-13387762,https://img10.naventcdn.com/avisos/111/00/13/38/77/62/720x532/199063760.jpg
784," Asia, Cañete",641m²Superficie total,321m²Superficie techada,2Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,No hay informacion,No hay informacion,"S/ 4,980,000","1,800",https://urbania.pe/inmueble/venta-de-casa-en-asia-canete-5-a-mas-dormitorios-13497235,https://img10.naventcdn.com/avisos/111/00/13/49/72/35/720x532/201401325.jpg
785,"EXCLUSIVA CASA EN CAMACHO,  Camacho, La Molina",2000m²Superficie total,2000m²Superficie techada,5Estacionamientos,No hay informacion,5Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 9,960,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-camacho-la-molina-5-a-mas-dormitorios-13387722,https://img10.naventcdn.com/avisos/111/00/13/38/77/22/720x532/199062825.jpg
786,"C/ BENAVIDES,  San Ignacio De Monterrico, Santiago de Surco",300m²Superficie total,300m²Superficie techada,2Estacionamientos,No hay informacion,4Dormitorios,A estrenarAntigüedad,Parques Cercanos ,No hay informacion,"S/ 1,693,200",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-ignacio-de-monterrico-santiago-de-surco-4-dormitorios-13314908,https://img10.naventcdn.com/avisos/111/00/13/31/49/08/720x532/197696044.jpg
787," La Molina, Lima",1000m²Superficie total,435m²Superficie techada,4Estacionamientos,No hay informacion,6Dormitorios,5Antigüedad,Parques Cercanos ,No hay informacion,"S/ 2,700,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-5-a-mas-dormitorios-58105720,https://img10.naventcdn.com/avisos/111/00/58/10/57/20/720x532/209160910.jpg
788," La Molina, Lima",304m²Superficie total,303m²Superficie techada,2Estacionamientos,1Medio baño,4Dormitorios,7Antigüedad,Parque Interno ,No hay informacion,"S/ 1,800,000",220,https://urbania.pe/inmueble/venta-de-casa-en-la-molina-lima-4-dormitorios-57833528,https://img10.naventcdn.com/avisos/111/00/57/83/35/28/720x532/203681597.jpg
789," San Borja, Lima",375m²Superficie total,461m²Superficie techada,4Estacionamientos,1Medio baño,4Dormitorios,40Antigüedad,No hay informacion,No hay informacion,"S/ 2,478,000",No Mantenience,https://urbania.pe/inmueble/venta-de-casa-en-san-borja-lima-4-dormitorios-58022549,https://img10.naventcdn.com/avisos/111/00/58/02/25/49/720x532/206866716.jpg
